seed,world,n_nodes,reachability_precision,reachability_recall,reachability_F1,Kendall_tau_when_total_order_exists,true_cycle,cycle_detected,cycle_detection_correct,false_total_order,causal_reachability_baseline_F1,spectral_seriation_returned_order,node_labels_randomized,storage_order_randomized,input_has_timestamp,input_has_sample_index,input_has_true_topological_order,estimator_equals_standard_reachability,stage
20009,feedback_pair,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20009,directed_cycle,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20010,linear_DAG,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20010,nonlinear_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20010,branching_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20010,mediated_chain,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20010,common_driver,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20010,disconnected_components,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20010,feedback_pair,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20010,directed_cycle,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20011,linear_DAG,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20011,nonlinear_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20011,branching_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20011,mediated_chain,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20011,common_driver,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20011,disconnected_components,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20011,feedback_pair,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20011,directed_cycle,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20012,linear_DAG,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20012,nonlinear_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20012,branching_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20012,mediated_chain,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20012,common_driver,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20012,disconnected_components,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20012,feedback_pair,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20012,directed_cycle,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20013,linear_DAG,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20013,nonlinear_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20013,branching_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20013,mediated_chain,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20013,common_driver,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20013,disconnected_components,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20013,feedback_pair,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20013,directed_cycle,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20014,linear_DAG,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20014,nonlinear_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20014,branching_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20014,mediated_chain,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20014,common_driver,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20014,disconnected_components,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20014,feedback_pair,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20014,directed_cycle,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20015,linear_DAG,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20015,nonlinear_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20015,branching_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20015,mediated_chain,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20015,common_driver,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20015,disconnected_components,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20015,feedback_pair,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20015,directed_cycle,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20016,linear_DAG,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20016,nonlinear_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20016,branching_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20016,mediated_chain,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20016,common_driver,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20016,disconnected_components,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20016,feedback_pair,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20016,directed_cycle,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20017,linear_DAG,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20017,nonlinear_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20017,branching_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20017,mediated_chain,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20017,common_driver,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20017,disconnected_components,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20017,feedback_pair,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20017,directed_cycle,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20018,linear_DAG,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20018,nonlinear_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20018,branching_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20018,mediated_chain,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20018,common_driver,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20018,disconnected_components,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20018,feedback_pair,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20018,directed_cycle,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20019,linear_DAG,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20019,nonlinear_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20019,branching_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20019,mediated_chain,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20019,common_driver,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20019,disconnected_components,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20019,feedback_pair,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20019,directed_cycle,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20020,linear_DAG,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20020,nonlinear_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20020,branching_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20020,mediated_chain,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20020,common_driver,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20020,disconnected_components,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20020,feedback_pair,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20020,directed_cycle,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20021,linear_DAG,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20021,nonlinear_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20021,branching_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20021,mediated_chain,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20021,common_driver,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20021,disconnected_components,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20021,feedback_pair,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20021,directed_cycle,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20022,linear_DAG,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20022,nonlinear_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20022,branching_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20022,mediated_chain,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20022,common_driver,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20022,disconnected_components,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20022,feedback_pair,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20022,directed_cycle,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20023,linear_DAG,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20023,nonlinear_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20023,branching_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20023,mediated_chain,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20023,common_driver,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20023,disconnected_components,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20023,feedback_pair,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20023,directed_cycle,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20024,linear_DAG,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20024,nonlinear_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20024,branching_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20024,mediated_chain,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20024,common_driver,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20024,disconnected_components,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20024,feedback_pair,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20024,directed_cycle,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20025,linear_DAG,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20025,nonlinear_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20025,branching_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20025,mediated_chain,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20025,common_driver,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20025,disconnected_components,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20025,feedback_pair,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20025,directed_cycle,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20026,linear_DAG,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20026,nonlinear_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20026,branching_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20026,mediated_chain,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20026,common_driver,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20026,disconnected_components,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20026,feedback_pair,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20026,directed_cycle,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20027,linear_DAG,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20027,nonlinear_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20027,branching_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20027,mediated_chain,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20027,common_driver,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20027,disconnected_components,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20027,feedback_pair,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20027,directed_cycle,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20028,linear_DAG,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20028,nonlinear_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
